group_level,group_value,fold_count,importance_mean,importance_std,importance_min,importance_max,mean_rank,rank_std
temporal_scale_bin,long,5,0.6545088778855327,0.010312387058681677,0.640349450634474,0.6718419015722629,1.0,0.0
temporal_scale_bin,intermediate,5,0.2237105205945064,0.008260134922934082,0.21390196183458918,0.23372365175111903,2.0,0.0
temporal_scale_bin,short,5,0.12178060151996087,0.005266601698067588,0.11417852603804678,0.12852968389341413,3.0,0.0
