macro_f1,balanced_accuracy,class_0_precision,class_0_recall,class_0_f1,class_0_support,class_1_precision,class_1_recall,class_1_f1,class_1_support,class_2_precision,class_2_recall,class_2_f1,class_2_support,class_3_precision,class_3_recall,class_3_f1,class_3_support,class_4_precision,class_4_recall,class_4_f1,class_4_support,class_5_precision,class_5_recall,class_5_f1,class_5_support,control,model,seed,fold,train_sample_count,test_sample_count
0.22898629148629146,0.22916666666666666,0.16666666666666666,0.125,0.14285714285714285,8.0,0.125,0.125,0.125,8.0,0.21428571428571427,0.375,0.2727272727272727,8.0,0.375,0.375,0.375,8.0,0.5,0.25,0.3333333333333333,8.0,0.125,0.125,0.125,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,29,3,192,48
0.15773809523809523,0.14583333333333334,0.125,0.125,0.125,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.3333333333333333,0.25,0.2857142857142857,8.0,0.3333333333333333,0.25,0.2857142857142857,8.0,0.25,0.25,0.25,8.0,label_shuffle,xrocket_random_forest_label_shuffle,29,4,192,48
0.16898148148148148,0.16666666666666666,0.2,0.25,0.2222222222222222,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.5,0.25,0.3333333333333333,8.0,0.3,0.375,0.3333333333333333,8.0,0.125,0.125,0.125,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,29,4,192,48
0.042328042328042326,0.041666666666666664,0.1,0.125,0.1111111111111111,8.0,0.0,0.0,0.0,8.0,0.16666666666666666,0.125,0.14285714285714285,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,label_shuffle,xrocket_random_forest_label_shuffle,42,0,192,48
0.017543859649122806,0.020833333333333332,0.0,0.0,0.0,8.0,0.09090909090909091,0.125,0.10526315789473684,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,42,0,192,48
0.21114857364857365,0.20833333333333334,0.3333333333333333,0.125,0.18181818181818182,8.0,0.2857142857142857,0.25,0.26666666666666666,8.0,0.08333333333333333,0.125,0.1,8.0,0.23076923076923078,0.375,0.2857142857142857,8.0,0.125,0.125,0.125,8.0,0.4,0.25,0.3076923076923077,8.0,label_shuffle,xrocket_random_forest_label_shuffle,42,1,192,48
0.14529645191409898,0.14583333333333334,0.14285714285714285,0.125,0.13333333333333333,8.0,0.1111111111111111,0.125,0.11764705882352941,8.0,0.16666666666666666,0.125,0.14285714285714285,8.0,0.2222222222222222,0.25,0.23529411764705882,8.0,0.1111111111111111,0.125,0.11764705882352941,8.0,0.125,0.125,0.125,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,42,1,192,48
0.10217864923747277,0.10416666666666667,0.0,0.0,0.0,8.0,0.2222222222222222,0.25,0.23529411764705882,8.0,0.1,0.125,0.1111111111111111,8.0,0.0,0.0,0.0,8.0,0.2857142857142857,0.25,0.26666666666666666,8.0,0.0,0.0,0.0,8.0,label_shuffle,xrocket_random_forest_label_shuffle,42,2,192,48
0.14027777777777775,0.14583333333333334,0.125,0.125,0.125,8.0,0.25,0.25,0.25,8.0,0.2,0.25,0.2222222222222222,8.0,0.0,0.0,0.0,8.0,0.1,0.125,0.1111111111111111,8.0,0.14285714285714285,0.125,0.13333333333333333,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,42,2,192,48
0.08337523043405397,0.08333333333333333,0.0,0.0,0.0,8.0,0.2,0.125,0.15384615384615385,8.0,0.0,0.0,0.0,8.0,0.2222222222222222,0.25,0.23529411764705882,8.0,0.0,0.0,0.0,8.0,0.1,0.125,0.1111111111111111,8.0,label_shuffle,xrocket_random_forest_label_shuffle,42,3,192,48
0.15395867748808925,0.14583333333333334,0.0,0.0,0.0,8.0,0.14285714285714285,0.125,0.13333333333333333,8.0,0.16666666666666666,0.125,0.14285714285714285,8.0,0.4,0.25,0.3076923076923077,8.0,0.1111111111111111,0.125,0.11764705882352941,8.0,0.2,0.25,0.2222222222222222,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,42,3,192,48
0.15128205128205127,0.14583333333333334,0.0,0.0,0.0,8.0,0.3,0.375,0.3333333333333333,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.2857142857142857,0.25,0.26666666666666666,8.0,0.4,0.25,0.3076923076923077,8.0,label_shuffle,xrocket_random_forest_label_shuffle,42,4,192,48
