class_label,group_level,group_value,fold_count,importance_mean,importance_std,importance_min,importance_max
1,channel,magn_field_x,5,0.08393070062644063,0.003798533234126951,0.07808241718794692,0.08809718115914278
1,channel,gravity_y,5,0.07427653266837106,0.0058835509860096615,0.06605482072493334,0.08138060965770384
1,channel,gyros_z,5,0.07124731849764873,0.008520509859957467,0.05829845509308007,0.08458008031375083
1,channel,game_rot_vec_z,5,0.06713040344127705,0.0024287952679624765,0.06408211415804804,0.07006776842263908
1,channel,gyros_y,5,0.06445323552445223,0.007277278961520317,0.05739930804473188,0.0783139538945447
1,channel,gyros_x,5,0.05971234086528715,0.006855200730467083,0.04761383025232633,0.06759277094823124
1,channel,magn_field_y,5,0.0574784461438995,0.004737329282788542,0.05073800733493431,0.06185457790981505
1,channel,game_rot_vec_y,5,0.0549504295837727,0.004364085180559959,0.04953604356468769,0.06134182750469788
1,channel,lin_accel_x,5,0.05486235661506554,0.0020313495430568616,0.052945256486941907,0.058581354211064175
1,channel,accelerometer_z,5,0.05207724742456256,0.005316441129365921,0.04625747308351889,0.06161287352767135
1,channel,magn_field_z,5,0.049770145367935385,0.002194740325067865,0.047324846463269656,0.05264727819373367
1,channel,accelerometer_y,5,0.04638882406479209,0.008728698768573559,0.039634257099755835,0.06343853848720493
1,channel,game_rot_vec_x,5,0.04203830984657146,0.005756237033865893,0.030836420804899834,0.04681316217080254
1,channel,gravity_x,5,0.03774952189690063,0.0062902743772206195,0.03239382924496272,0.049130220923845405
1,channel,lin_accel_z,5,0.03422863968792386,0.006048813851568471,0.025908729806919988,0.04404309486735097
1,channel,accelerometer_x,5,0.03120755612154911,0.0033619435240937767,0.024979183832645947,0.035149363549401756
1,channel,lin_accel_y,5,0.029402120154794337,0.003371517865000122,0.02629336603193024,0.035032569985485026
2,channel,gravity_x,5,0.07569573771467471,0.010617251669227709,0.0627479662706154,0.092709746187348
2,channel,gravity_z,5,0.06797821766598686,0.007623133470491999,0.05668084454985672,0.07638017500298334
2,channel,gyros_x,5,0.06598193255172144,0.007396223575081578,0.05228764904106771,0.0733289691492139
2,channel,gyros_y,5,0.0619917660138676,0.008778276051387729,0.05319827574508658,0.07602796887265052
2,channel,accelerometer_z,5,0.06151202748257327,0.002935973893663281,0.05784919090403876,0.06602623869750138
2,channel,game_rot_vec_y,5,0.059724669987738635,0.004849574908099259,0.05404419094923437,0.06556033147316881
2,channel,accelerometer_y,5,0.05845263818273232,0.005956650403560066,0.05066032878581982,0.06841768628989217
2,channel,lin_accel_x,5,0.05637441118088845,0.009319259625250518,0.04654372101632992,0.07347790236004095
2,channel,lin_accel_z,5,0.05613358944069531,0.0025518813781583785,0.052065052090959824,0.05915999755160238
2,channel,gyros_z,5,0.05355286665642454,0.01115875719915973,0.038321212516072796,0.06887691382928594
2,channel,accelerometer_x,5,0.052361069936481444,0.00723786154372143,0.0433086319833811,0.06227375238606981
2,channel,gravity_y,5,0.0515399788848915,0.0048035388505608375,0.04513317722810333,0.058056300393216125
2,channel,lin_accel_y,5,0.051313648273112134,0.006664471807160884,0.044761446536391684,0.06287675568680726
2,channel,game_rot_vec_z,5,0.04723458718213074,0.01040249120511078,0.036342640672821995,0.0640987900080113
2,channel,game_rot_vec_x,5,0.046893689392622576,0.004319838877876874,0.03850766512759909,0.050197215952662876
2,channel,magn_field_x,5,0.04577846812409322,0.0075441019697089955,0.03746269888779527,0.05850289383217913
2,channel,magn_field_y,5,0.04577625195333771,0.0052170547127168435,0.038770015156236244,0.05298205369712888
2,channel,magn_field_z,5,0.04170444937602753,0.00415715632377803,0.03617221488729515,0.0474260719566737
3,channel,gravity_x,5,0.07767453841012308,0.005897371207908614,0.06767157684810957,0.0829816786679489
3,channel,accelerometer_z,5,0.0732135578486923,0.006617916799806366,0.06244576952220027,0.08326225716874709
3,channel,accelerometer_y,5,0.07062482697507785,0.009189427359542365,0.059501289576387,0.08471371077132554
3,channel,gravity_y,5,0.0660316963008625,0.008097493696945198,0.05642742392436939,0.07649788367711437
3,channel,gyros_x,5,0.06426273119727402,0.006896057711788469,0.05509207955282803,0.0735890140720855
3,channel,accelerometer_x,5,0.060635272355103687,0.003891250656686091,0.05358746754549046,0.0641383476796724
3,channel,lin_accel_y,5,0.059556799730756546,0.003677503778271591,0.05562464680675534,0.06587579306455928
3,channel,gravity_z,5,0.05829074845091349,0.002867993916854306,0.05524755004124092,0.06223754404285517
3,channel,game_rot_vec_y,5,0.05730614625080467,0.009406104686830221,0.03919818743016416,0.06555138031226751
3,channel,lin_accel_x,5,0.05674653058829869,0.00910203908317674,0.04676743229780206,0.07337921658848398
3,channel,game_rot_vec_x,5,0.05525476833391603,0.00498261415357875,0.050919247566319055,0.06476554275013446
3,channel,lin_accel_z,5,0.054303940619346305,0.0030498230837507786,0.049903551148812376,0.0575794379579443
3,channel,gyros_y,5,0.04887741461231655,0.009451182348734991,0.040956615171336405,0.06716030079391531
3,channel,magn_field_z,5,0.04567402954767492,0.0032864706677432453,0.04053171836929335,0.050335773556081854
