fold,split,sample_index,sample_id,original_length,padding_fraction,dilation,effective_receptive_field_samples,receptive_field_exceeds_original_length,mean_absolute_feature_delta,max_absolute_feature_delta
4,train,120,ksas_m3_p01_d,36,0.3571428571428571,1,9,False,0.14637529850006104,0.3373015522956848
4,train,121,ksas_m3_p01_i,32,0.4285714285714286,1,9,False,0.18227393925189972,0.3482142984867096
4,train,122,ksas_m3_p10_d,19,0.6607142857142857,1,9,False,0.29825806617736816,0.5554511547088623
4,train,123,ksas_m3_p10_i,20,0.6428571428571428,1,9,False,0.2829105257987976,0.5785714387893677
4,train,124,ksas_m3_p11_d,23,0.5892857142857143,1,9,False,0.26062411069869995,0.5636646151542664
4,train,125,ksas_m3_p11_i,24,0.5714285714285714,1,9,False,0.2515510618686676,0.5
4,train,126,ksas_m3_p12_d,18,0.6785714285714286,1,9,False,0.30571040511131287,0.6408729553222656
4,train,127,ksas_m3_p12_i,20,0.6428571428571428,1,9,False,0.2854875326156616,0.5464285612106323
4,train,128,ksas_m3_p13_d,27,0.5178571428571428,1,9,False,0.22401432693004608,0.4411375820636749
4,train,129,ksas_m3_p13_i,24,0.5714285714285714,1,9,False,0.25087395310401917,0.4523809850215912
4,train,130,ksas_m3_p14_d,35,0.375,1,9,False,0.1539044976234436,0.3142856955528259
4,train,131,ksas_m3_p14_i,27,0.5178571428571428,1,9,False,0.2235008180141449,0.4986772835254669
4,train,132,ksas_m3_p15_d,36,0.3571428571428571,1,9,False,0.14625588059425354,0.3273809552192688
4,train,133,ksas_m3_p15_i,30,0.4642857142857143,1,9,False,0.19787652790546417,0.4333333373069763
4,train,134,ksas_m3_p16_d,36,0.3571428571428571,1,9,False,0.145265132188797,0.3273809552192688
4,train,135,ksas_m3_p16_i,36,0.3571428571428571,1,9,False,0.14401192963123322,0.2876984477043152
4,train,138,ksas_m3_p18_d,33,0.4107142857142857,1,9,False,0.17085681855678558,0.3235931098461151
4,train,139,ksas_m3_p18_i,37,0.3392857142857143,1,9,False,0.13424745202064514,0.2567567825317383
4,train,140,ksas_m3_p19_d,48,0.1428571428571429,1,9,False,0.04421572387218475,0.125
4,train,141,ksas_m3_p19_i,38,0.3214285714285714,1,9,False,0.12574279308319092,0.29605263471603394
4,train,142,ksas_m3_p02_d,26,0.5357142857142857,1,9,False,0.2327742576599121,0.4532967209815979
4,train,143,ksas_m3_p02_i,22,0.6071428571428572,1,9,False,0.26905858516693115,0.5616883039474487
4,train,144,ksas_m3_p20_d,39,0.3035714285714286,1,9,False,0.11471296101808548,0.21565937995910645
4,train,145,ksas_m3_p20_i,33,0.4107142857142857,1,9,False,0.1705472469329834,0.31114718317985535
4,train,148,ksas_m3_p04_d,36,0.3571428571428571,1,9,False,0.1441444456577301,0.2876984477043152
4,train,149,ksas_m3_p04_i,44,0.2142857142857143,1,9,False,0.07444126158952713,0.19480520486831665
4,train,150,ksas_m3_p05_d,28,0.5,1,9,False,0.2137306183576584,0.4285714328289032
4,train,151,ksas_m3_p05_i,26,0.5357142857142857,1,9,False,0.233900785446167,0.4532967209815979
4,train,152,ksas_m3_p06_d,45,0.1964285714285714,1,9,False,0.06451012194156647,0.14404761791229248
4,train,153,ksas_m3_p06_i,35,0.375,1,9,False,0.15331633388996124,0.3107143044471741
4,train,156,ksas_m3_p08_d,28,0.5,1,9,False,0.2180177867412567,0.3928571343421936
4,train,157,ksas_m3_p08_i,33,0.4107142857142857,1,9,False,0.1680978685617447,0.3360389471054077
4,train,160,ksas_m4_p01_d,27,0.5178571428571428,1,9,False,0.22480079531669617,0.4232804477214813
4,train,161,ksas_m4_p01_i,35,0.375,1,9,False,0.15144087374210358,0.3214285969734192
4,train,162,ksas_m4_p10_d,30,0.4642857142857143,1,9,False,0.19577272236347198,0.35357144474983215
4,train,163,ksas_m4_p10_i,29,0.4821428571428571,1,9,False,0.20403967797756195,0.3657635450363159
4,train,164,ksas_m4_p11_d,28,0.5,1,9,False,0.21497070789337158,0.392857164144516
4,train,165,ksas_m4_p11_i,29,0.4821428571428571,1,9,False,0.2064986526966095,0.39901480078697205
4,train,166,ksas_m4_p12_d,36,0.3571428571428571,1,9,False,0.14211046695709229,0.2777777910232544
4,train,167,ksas_m4_p12_i,32,0.4285714285714286,1,9,False,0.17816103994846344,0.3348214328289032
4,train,168,ksas_m4_p13_d,36,0.3571428571428571,1,9,False,0.1427036076784134,0.307539701461792
4,train,169,ksas_m4_p13_i,36,0.3571428571428571,1,9,False,0.14235585927963257,0.307539701461792
4,train,170,ksas_m4_p14_d,33,0.4107142857142857,1,9,False,0.1682528257369995,0.3306277394294739
4,train,171,ksas_m4_p14_i,37,0.3392857142857143,1,9,False,0.13648852705955505,0.25772202014923096
4,train,172,ksas_m4_p15_d,36,0.3571428571428571,1,9,False,0.14319832623004913,0.2976190447807312
4,train,173,ksas_m4_p15_i,37,0.3392857142857143,1,9,False,0.13424105942249298,0.2842664122581482
4,train,174,ksas_m4_p16_d,36,0.3571428571428571,1,9,False,0.14270755648612976,0.2976190447807312
4,train,175,ksas_m4_p16_i,38,0.3214285714285714,1,9,False,0.12469977140426636,0.24436086416244507
4,train,178,ksas_m4_p18_d,36,0.3571428571428571,1,9,False,0.14379408955574036,0.2976190447807312
4,train,179,ksas_m4_p18_i,41,0.2678571428571429,1,9,False,0.09689327329397202,0.20905917882919312
4,train,180,ksas_m4_p19_d,51,0.0892857142857143,1,9,False,0.023557113483548164,0.06127452850341797
4,train,181,ksas_m4_p19_i,42,0.25,1,9,False,0.08949831128120422,0.2083333134651184
4,train,182,ksas_m4_p02_d,35,0.375,1,9,False,0.15103931725025177,0.3321428894996643
4,train,183,ksas_m4_p02_i,31,0.4464285714285714,1,9,False,0.18733006715774536,0.37442395091056824
4,train,184,ksas_m4_p20_d,25,0.5535714285714286,1,9,False,0.24304752051830292,0.44285714626312256
4,train,185,ksas_m4_p20_i,36,0.3571428571428571,1,9,False,0.14498823881149292,0.2777777910232544
4,train,188,ksas_m4_p04_d,33,0.4107142857142857,1,9,False,0.1687864363193512,0.3360389471054077
4,train,189,ksas_m4_p04_i,56,0.0,1,9,False,0.0,0.0
4,train,190,ksas_m4_p05_d,39,0.3035714285714286,1,9,False,0.11704351752996445,0.22573262453079224
4,train,191,ksas_m4_p05_i,36,0.3571428571428571,1,9,False,0.14163412153720856,0.2876984477043152
4,train,192,ksas_m4_p06_d,36,0.3571428571428571,1,9,False,0.14313533902168274,0.307539701461792
4,train,193,ksas_m4_p06_i,36,0.3571428571428571,1,9,False,0.14368517696857452,0.2777777910232544
4,train,196,ksas_m4_p08_d,35,0.375,1,9,False,0.15097318589687347,0.29285717010498047
4,train,197,ksas_m4_p08_i,36,0.3571428571428571,1,9,False,0.1418243944644928,0.307539701461792
4,train,200,ksas_m5_p01_d,40,0.2857142857142857,1,9,False,0.10624763369560242,0.21071428060531616
4,train,201,ksas_m5_p01_i,42,0.25,1,9,False,0.0884314477443695,0.2083333134651184
4,train,202,ksas_m5_p10_d,29,0.4821428571428571,1,9,False,0.20599530637264252,0.3657635450363159
4,train,203,ksas_m5_p10_i,22,0.6071428571428572,1,9,False,0.2705208957195282,0.4967532455921173
4,train,204,ksas_m5_p11_d,23,0.5892857142857143,1,9,False,0.2599072754383087,0.48680123686790466
4,train,205,ksas_m5_p11_i,24,0.5714285714285714,1,9,False,0.2503542900085449,0.5
4,train,206,ksas_m5_p12_d,24,0.5714285714285714,1,9,False,0.24961026012897491,0.4821428656578064
4,train,207,ksas_m5_p12_i,27,0.5178571428571428,1,9,False,0.2224995493888855,0.42195767164230347
4,train,208,ksas_m5_p13_d,36,0.3571428571428571,1,9,False,0.14398175477981567,0.307539701461792
4,train,209,ksas_m5_p13_i,34,0.3928571428571429,1,9,False,0.1610790193080902,0.3235294222831726
4,train,210,ksas_m5_p14_d,42,0.25,1,9,False,0.08970695734024048,0.1845238208770752
4,train,211,ksas_m5_p14_i,28,0.5,1,9,False,0.2159273326396942,0.3928571343421936
4,train,212,ksas_m5_p15_d,30,0.4642857142857143,1,9,False,0.19901816546916962,0.35595235228538513
4,train,213,ksas_m5_p15_i,34,0.3928571428571429,1,9,False,0.16130758821964264,0.3403360843658447
4,train,214,ksas_m5_p16_d,41,0.2678571428571429,1,9,False,0.09773928672075272,0.20252615213394165
4,train,215,ksas_m5_p16_i,38,0.3214285714285714,1,9,False,0.12375122308731079,0.2537594437599182
4,train,218,ksas_m5_p18_d,41,0.2678571428571429,1,9,False,0.09904360771179199,0.21559232473373413
4,train,219,ksas_m5_p18_i,34,0.3928571428571429,1,9,False,0.16027313470840454,0.2888655364513397
4,train,220,ksas_m5_p19_d,49,0.125,1,9,False,0.03317507356405258,0.09693878889083862
4,train,221,ksas_m5_p19_i,49,0.125,1,9,False,0.03360024839639664,0.09438776969909668
4,train,222,ksas_m5_p02_d,41,0.2678571428571429,1,9,False,0.09756328165531158,0.20905917882919312
4,train,223,ksas_m5_p02_i,36,0.3571428571428571,1,9,False,0.14280597865581512,0.307539701461792
4,train,224,ksas_m5_p20_d,27,0.5178571428571428,1,9,False,0.2237509936094284,0.4411375820636749
4,train,225,ksas_m5_p20_i,25,0.5535714285714286,1,9,False,0.2423204630613327,0.4649999737739563
4,train,228,ksas_m5_p04_d,28,0.5,1,9,False,0.21584467589855194,0.4285714328289032
4,train,229,ksas_m5_p04_i,33,0.4107142857142857,1,9,False,0.16993096470832825,0.36093074083328247
4,train,230,ksas_m5_p05_d,32,0.4285714285714286,1,9,False,0.17941291630268097,0.3214285671710968
4,train,231,ksas_m5_p05_i,27,0.5178571428571428,1,9,False,0.22271433472633362,0.4437830448150635
4,train,232,ksas_m5_p06_d,45,0.1964285714285714,1,9,False,0.06333880871534348,0.14841270446777344
4,train,233,ksas_m5_p06_i,36,0.3571428571428571,1,9,False,0.14487144351005554,0.2777777910232544
4,train,236,ksas_m5_p08_d,33,0.4107142857142857,1,9,False,0.17107978463172913,0.3235931098461151
4,train,237,ksas_m5_p08_i,32,0.4285714285714286,1,9,False,0.1792534738779068,0.3616071343421936
4,test,16,ksas_m0_p17_d,34,0.3928571428571429,1,9,False,0.15454794466495514,0.29411762952804565
4,test,17,ksas_m0_p17_i,23,0.5892857142857143,1,9,False,0.25450944900512695,0.5636646151542664
4,test,26,ksas_m0_p03_d,31,0.4464285714285714,1,9,False,0.18732282519340515,0.40322577953338623
4,test,27,ksas_m0_p03_i,19,0.6607142857142857,1,9,False,0.3011142909526825,0.6259398460388184
4,test,34,ksas_m0_p07_d,38,0.3214285714285714,1,9,False,0.12858907878398895,0.29605263471603394
4,test,35,ksas_m0_p07_i,35,0.375,1,9,False,0.15056690573692322,0.35357141494750977
4,test,38,ksas_m0_p09_d,23,0.5892857142857143,1,9,False,0.26203465461730957,0.5892857313156128
4,test,39,ksas_m0_p09_i,35,0.375,1,9,False,0.15006379783153534,0.3642857074737549
4,test,56,ksas_m1_p17_d,54,0.0357142857142857,1,9,False,0.01408878993242979,0.026455044746398926
4,test,57,ksas_m1_p17_i,52,0.0714285714285714,1,9,False,0.02420017123222351,0.056318700313568115
4,test,66,ksas_m1_p03_d,35,0.375,1,9,False,0.15309903025627136,0.3214285969734192
4,test,67,ksas_m1_p03_i,28,0.5,1,9,False,0.2142384797334671,0.4285714328289032
4,test,74,ksas_m1_p07_d,24,0.5714285714285714,1,9,False,0.24950000643730164,0.4523809850215912
4,test,75,ksas_m1_p07_i,29,0.4821428571428571,1,9,False,0.20693930983543396,0.41564038395881653
4,test,78,ksas_m1_p09_d,52,0.0714285714285714,1,9,False,0.024767065420746803,0.05082416534423828
4,test,79,ksas_m1_p09_i,38,0.3214285714285714,1,9,False,0.1251087635755539,0.2537594437599182
4,test,96,ksas_m2_p17_d,51,0.0892857142857143,1,9,False,0.028653599321842194,0.07703083753585815
4,test,97,ksas_m2_p17_i,41,0.2678571428571429,1,9,False,0.10075636953115463,0.2286585569381714
4,test,106,ksas_m2_p03_d,28,0.5,1,9,False,0.21630527079105377,0.4642857015132904
4,test,107,ksas_m2_p03_i,32,0.4285714285714286,1,9,False,0.18080946803092957,0.3482142984867096
4,test,114,ksas_m2_p07_d,25,0.5535714285714286,1,9,False,0.24457909166812897,0.44285714626312256
4,test,115,ksas_m2_p07_i,25,0.5535714285714286,1,9,False,0.24057680368423462,0.4649999737739563
4,test,118,ksas_m2_p09_d,30,0.4642857142857143,1,9,False,0.1985536366701126,0.3869047462940216
4,test,119,ksas_m2_p09_i,25,0.5535714285714286,1,9,False,0.2413756549358368,0.5092856884002686
4,test,136,ksas_m3_p17_d,46,0.1785714285714286,1,9,False,0.05751349404454231,0.14751553535461426
4,test,137,ksas_m3_p17_i,46,0.1785714285714286,1,9,False,0.05683722719550133,0.15527945756912231
4,test,146,ksas_m3_p03_d,29,0.4821428571428571,1,9,False,0.20595498383045197,0.4144088625907898
4,test,147,ksas_m3_p03_i,26,0.5357142857142857,1,9,False,0.2341560423374176,0.4532967209815979
4,test,154,ksas_m3_p07_d,25,0.5535714285714286,1,9,False,0.24501417577266693,0.4649999737739563
4,test,155,ksas_m3_p07_i,25,0.5535714285714286,1,9,False,0.24141818284988403,0.4871428608894348
4,test,158,ksas_m3_p09_d,30,0.4642857142857143,1,9,False,0.2003936767578125,0.4333333373069763
4,test,159,ksas_m3_p09_i,27,0.5178571428571428,1,9,False,0.22594071924686432,0.4411375820636749
4,test,176,ksas_m4_p17_d,52,0.0714285714285714,1,9,False,0.021806320175528526,0.04807692766189575
4,test,177,ksas_m4_p17_i,56,0.0,1,9,False,0.0,0.0
4,test,186,ksas_m4_p03_d,37,0.3392857142857143,1,9,False,0.13558967411518097,0.2842664122581482
4,test,187,ksas_m4_p03_i,36,0.3571428571428571,1,9,False,0.14228369295597076,0.2698413133621216
4,test,194,ksas_m4_p07_d,35,0.375,1,9,False,0.15389031171798706,0.28214287757873535
4,test,195,ksas_m4_p07_i,37,0.3392857142857143,1,9,False,0.13472017645835876,0.2572394013404846
4,test,198,ksas_m4_p09_d,37,0.3392857142857143,1,9,False,0.1339837908744812,0.2664092183113098
4,test,199,ksas_m4_p09_i,43,0.2321428571428571,1,9,False,0.08149835467338562,0.1997508406639099
4,test,216,ksas_m5_p17_d,38,0.3214285714285714,1,9,False,0.12334034591913223,0.2537594437599182
4,test,217,ksas_m5_p17_i,46,0.1785714285714286,1,9,False,0.05606083199381828,0.13975155353546143
4,test,226,ksas_m5_p03_d,50,0.1071428571428571,1,9,False,0.02714521996676922,0.08785712718963623
4,test,227,ksas_m5_p03_i,40,0.2857142857142857,1,9,False,0.10771211236715317,0.23571425676345825
4,test,234,ksas_m5_p07_d,27,0.5178571428571428,1,9,False,0.22340106964111328,0.4411375820636749
4,test,235,ksas_m5_p07_i,27,0.5178571428571428,1,9,False,0.22614671289920807,0.4411375820636749
4,test,238,ksas_m5_p09_d,35,0.375,1,9,False,0.15455877780914307,0.3107143044471741
4,test,239,ksas_m5_p09_i,29,0.4821428571428571,1,9,False,0.2059476524591446,0.39901480078697205
4,train,0,ksas_m0_p01_d,27,0.5178571428571428,2,17,False,0.1919122338294983,0.47949734330177307
4,train,1,ksas_m0_p01_i,31,0.4464285714285714,2,17,False,0.15261510014533997,0.3888248801231384
4,train,2,ksas_m0_p10_d,33,0.4107142857142857,2,17,False,0.13385842740535736,0.33766233921051025
4,train,3,ksas_m0_p10_i,43,0.2321428571428571,2,17,False,0.06550640612840652,0.21054816246032715
4,train,4,ksas_m0_p11_d,52,0.0714285714285714,2,17,False,0.029284043237566948,0.06593406945466995
4,train,5,ksas_m0_p11_i,28,0.5,2,17,False,0.18317744135856628,0.5
4,train,6,ksas_m0_p12_d,39,0.3035714285714286,2,17,False,0.08771193027496338,0.2568681240081787
4,train,7,ksas_m0_p12_i,18,0.6785714285714286,2,17,False,0.2612985074520111,0.6408729553222656
4,train,8,ksas_m0_p13_d,38,0.3214285714285714,2,17,False,0.09886633604764938,0.29605263471603394
4,train,9,ksas_m0_p13_i,40,0.2857142857142857,2,17,False,0.08471985161304474,0.27142858505249023
4,train,10,ksas_m0_p14_d,34,0.3928571428571429,2,17,False,0.12862437963485718,0.3928571343421936
4,train,11,ksas_m0_p14_i,31,0.4464285714285714,2,17,False,0.15457560122013092,0.4320276379585266
4,train,12,ksas_m0_p15_d,41,0.2678571428571429,2,17,False,0.07096422463655472,0.1959930658340454
4,train,13,ksas_m0_p15_i,40,0.2857142857142857,2,17,False,0.08047524094581604,0.26428574323654175
4,train,14,ksas_m0_p16_d,30,0.4642857142857143,2,17,False,0.1692940592765808,0.4333333373069763
4,train,15,ksas_m0_p16_i,28,0.5,2,17,False,0.18302389979362488,0.4642857015132904
4,train,18,ksas_m0_p18_d,23,0.5892857142857143,2,17,False,0.21845832467079163,0.5380434989929199
4,train,19,ksas_m0_p18_i,38,0.3214285714285714,2,17,False,0.10038240253925323,0.30451130867004395
4,train,20,ksas_m0_p19_d,35,0.375,2,17,False,0.11836262792348862,0.35357141494750977
4,train,21,ksas_m0_p19_i,39,0.3035714285714286,2,17,False,0.08669200539588928,0.27243590354919434
4,train,22,ksas_m0_p02_d,32,0.4285714285714286,2,17,False,0.14713837206363678,0.4285714030265808
4,train,23,ksas_m0_p02_i,29,0.4821428571428571,2,17,False,0.17608962953090668,0.4821428656578064
4,train,24,ksas_m0_p20_d,36,0.3571428571428571,2,17,False,0.11581816524267197,0.3373015522956848
4,train,25,ksas_m0_p20_i,22,0.6071428571428572,2,17,False,0.2312398999929428,0.6071428656578064
4,train,28,ksas_m0_p04_d,49,0.125,2,17,False,0.039878249168395996,0.1071428656578064
