fold,split,sample_index,sample_id,original_length,padding_fraction,dilation,effective_receptive_field_samples,receptive_field_exceeds_original_length,mean_absolute_feature_delta,max_absolute_feature_delta
3,train,103,ksas_m2_p02_i,28,0.5,3,25,False,0.15150226652622223,0.5
3,train,104,ksas_m2_p20_d,29,0.4821428571428571,3,25,False,0.14868204295635223,0.3823891580104828
3,train,105,ksas_m2_p20_i,26,0.5357142857142857,3,25,False,0.16565825045108795,0.49450549483299255
3,train,106,ksas_m2_p03_d,28,0.5,3,25,False,0.1613048017024994,0.5
3,train,107,ksas_m2_p03_i,32,0.4285714285714286,3,25,False,0.12498819082975388,0.4017857313156128
3,train,108,ksas_m2_p04_d,26,0.5357142857142857,3,25,False,0.17848148941993713,0.5357142686843872
3,train,109,ksas_m2_p04_i,28,0.5,3,25,False,0.1581868827342987,0.5
3,train,112,ksas_m2_p06_d,27,0.5178571428571428,3,25,False,0.16846752166748047,0.5178571343421936
3,train,113,ksas_m2_p06_i,25,0.5535714285714286,3,25,False,0.18127930164337158,0.5535714626312256
3,train,114,ksas_m2_p07_d,25,0.5535714285714286,3,25,False,0.19065049290657043,0.5535714626312256
3,train,115,ksas_m2_p07_i,25,0.5535714285714286,3,25,False,0.17721135914325714,0.5535714626312256
3,train,116,ksas_m2_p08_d,33,0.4107142857142857,3,25,False,0.1133110523223877,0.37337666749954224
3,train,117,ksas_m2_p08_i,35,0.375,3,25,False,0.11022299528121948,0.34285712242126465
3,train,118,ksas_m2_p09_d,30,0.4642857142857143,3,25,False,0.14615851640701294,0.4333333373069763
3,train,119,ksas_m2_p09_i,25,0.5535714285714286,3,25,False,0.17555886507034302,0.5535714626312256
3,train,120,ksas_m3_p01_d,36,0.3571428571428571,3,25,False,0.10473356395959854,0.3273809552192688
3,train,121,ksas_m3_p01_i,32,0.4285714285714286,3,25,False,0.13125649094581604,0.3482142984867096
3,train,122,ksas_m3_p10_d,19,0.6607142857142857,3,25,True,0.23653565347194672,0.6607142686843872
3,train,123,ksas_m3_p10_i,20,0.6428571428571428,3,25,True,0.21530139446258545,0.6428571343421936
3,train,124,ksas_m3_p11_d,23,0.5892857142857143,3,25,True,0.2017519176006317,0.5892857313156128
3,train,125,ksas_m3_p11_i,24,0.5714285714285714,3,25,True,0.18800389766693115,0.5714285373687744
3,train,126,ksas_m3_p12_d,18,0.6785714285714286,3,25,True,0.24249917268753052,0.6785714626312256
3,train,127,ksas_m3_p12_i,20,0.6428571428571428,3,25,True,0.21868622303009033,0.6428571343421936
3,train,128,ksas_m3_p13_d,27,0.5178571428571428,3,25,False,0.1686757355928421,0.5178571343421936
3,train,129,ksas_m3_p13_i,24,0.5714285714285714,3,25,True,0.19037382304668427,0.5714285373687744
3,train,130,ksas_m3_p14_d,35,0.375,3,25,False,0.11236537992954254,0.34285712242126465
3,train,131,ksas_m3_p14_i,27,0.5178571428571428,3,25,False,0.16268573701381683,0.460317462682724
3,train,134,ksas_m3_p16_d,36,0.3571428571428571,3,25,False,0.10529914498329163,0.3273809552192688
3,train,135,ksas_m3_p16_i,36,0.3571428571428571,3,25,False,0.0974610447883606,0.3273809552192688
3,train,136,ksas_m3_p17_d,46,0.1785714285714286,3,25,False,0.06493394076824188,0.16304346919059753
3,train,137,ksas_m3_p17_i,46,0.1785714285714286,3,25,False,0.058182571083307266,0.15527945756912231
3,train,142,ksas_m3_p02_d,26,0.5357142857142857,3,25,False,0.1782507300376892,0.5357142686843872
3,train,143,ksas_m3_p02_i,22,0.6071428571428572,3,25,True,0.2091020792722702,0.6071428656578064
3,train,144,ksas_m3_p20_d,39,0.3035714285714286,3,25,False,0.07715080678462982,0.2490842342376709
3,train,145,ksas_m3_p20_i,33,0.4107142857142857,3,25,False,0.10924115031957626,0.3360389471054077
3,train,146,ksas_m3_p03_d,29,0.4821428571428571,3,25,False,0.14260709285736084,0.4322660267353058
3,train,147,ksas_m3_p03_i,26,0.5357142857142857,3,25,False,0.17530998587608337,0.49450549483299255
3,train,148,ksas_m3_p04_d,36,0.3571428571428571,3,25,False,0.09844131022691727,0.2976190447807312
3,train,149,ksas_m3_p04_i,44,0.2142857142857143,3,25,False,0.06708453595638275,0.1996753215789795
3,train,152,ksas_m3_p06_d,45,0.1964285714285714,3,25,False,0.0640161782503128,0.15714287757873535
3,train,153,ksas_m3_p06_i,35,0.375,3,25,False,0.1066090390086174,0.3321428894996643
3,train,154,ksas_m3_p07_d,25,0.5535714285714286,3,25,False,0.1859821379184723,0.5535714626312256
3,train,155,ksas_m3_p07_i,25,0.5535714285714286,3,25,False,0.17985686659812927,0.5535714626312256
3,train,156,ksas_m3_p08_d,28,0.5,3,25,False,0.15988756716251373,0.4285714328289032
3,train,157,ksas_m3_p08_i,33,0.4107142857142857,3,25,False,0.10835681855678558,0.31114718317985535
3,train,158,ksas_m3_p09_d,30,0.4642857142857143,3,25,False,0.14982205629348755,0.44880950450897217
3,train,159,ksas_m3_p09_i,27,0.5178571428571428,3,25,False,0.16446909308433533,0.46164020895957947
3,train,160,ksas_m4_p01_d,27,0.5178571428571428,3,25,False,0.16198192536830902,0.4411375820636749
3,train,161,ksas_m4_p01_i,35,0.375,3,25,False,0.10555793344974518,0.30000001192092896
3,train,162,ksas_m4_p10_d,30,0.4642857142857143,3,25,False,0.13344670832157135,0.40238097310066223
3,train,163,ksas_m4_p10_i,29,0.4821428571428571,3,25,False,0.1446584016084671,0.39901480078697205
3,train,164,ksas_m4_p11_d,28,0.5,3,25,False,0.1518329530954361,0.4464285671710968
3,train,165,ksas_m4_p11_i,29,0.4821428571428571,3,25,False,0.14359182119369507,0.4322660267353058
3,train,166,ksas_m4_p12_d,36,0.3571428571428571,3,25,False,0.09533651173114777,0.2777777910232544
3,train,167,ksas_m4_p12_i,32,0.4285714285714286,3,25,False,0.1217285543680191,0.3883928656578064
3,train,168,ksas_m4_p13_d,36,0.3571428571428571,3,25,False,0.09985854476690292,0.3273809552192688
3,train,169,ksas_m4_p13_i,36,0.3571428571428571,3,25,False,0.09762508422136307,0.2876984477043152
3,train,170,ksas_m4_p14_d,33,0.4107142857142857,3,25,False,0.1101827546954155,0.3306277394294739
3,train,171,ksas_m4_p14_i,37,0.3392857142857143,3,25,False,0.09200910478830338,0.2567567825317383
3,train,174,ksas_m4_p16_d,36,0.3571428571428571,3,25,False,0.10304863005876541,0.3472222089767456
3,train,175,ksas_m4_p16_i,38,0.3214285714285714,3,25,False,0.08686336129903793,0.29605263471603394
3,train,176,ksas_m4_p17_d,52,0.0714285714285714,3,25,False,0.02967105805873871,0.061813175678253174
3,train,177,ksas_m4_p17_i,56,0.0,3,25,False,0.0,0.0
3,train,182,ksas_m4_p02_d,35,0.375,3,25,False,0.10984505712985992,0.34285712242126465
3,train,183,ksas_m4_p02_i,31,0.4464285714285714,3,25,False,0.1284249722957611,0.37442395091056824
3,train,184,ksas_m4_p20_d,25,0.5535714285714286,3,25,False,0.17946523427963257,0.5092856884002686
3,train,185,ksas_m4_p20_i,36,0.3571428571428571,3,25,False,0.0919823944568634,0.307539701461792
3,train,186,ksas_m4_p03_d,37,0.3392857142857143,3,25,False,0.08868977427482605,0.2750965356826782
3,train,187,ksas_m4_p03_i,36,0.3571428571428571,3,25,False,0.0921333059668541,0.2777777910232544
3,train,188,ksas_m4_p04_d,33,0.4107142857142857,3,25,False,0.11919543147087097,0.31114718317985535
3,train,189,ksas_m4_p04_i,56,0.0,3,25,False,0.0,0.0
3,train,192,ksas_m4_p06_d,36,0.3571428571428571,3,25,False,0.09424997121095657,0.2976190447807312
3,train,193,ksas_m4_p06_i,36,0.3571428571428571,3,25,False,0.09143912047147751,0.2678571343421936
3,train,194,ksas_m4_p07_d,35,0.375,3,25,False,0.10214003175497055,0.28928571939468384
3,train,195,ksas_m4_p07_i,37,0.3392857142857143,3,25,False,0.08774112164974213,0.30260616540908813
3,train,196,ksas_m4_p08_d,35,0.375,3,25,False,0.09728838503360748,0.3107143044471741
3,train,197,ksas_m4_p08_i,36,0.3571428571428571,3,25,False,0.09318047761917114,0.307539701461792
3,train,198,ksas_m4_p09_d,37,0.3392857142857143,3,25,False,0.0912015363574028,0.26592665910720825
3,train,199,ksas_m4_p09_i,43,0.2321428571428571,3,25,False,0.07125169038772583,0.17275744676589966
3,train,200,ksas_m5_p01_d,40,0.2857142857142857,3,25,False,0.07436932623386383,0.22857141494750977
3,train,201,ksas_m5_p01_i,42,0.25,3,25,False,0.0627952590584755,0.1904761791229248
3,train,202,ksas_m5_p10_d,29,0.4821428571428571,3,25,False,0.14652606844902039,0.4322660267353058
3,train,203,ksas_m5_p10_i,22,0.6071428571428572,3,25,True,0.19767187535762787,0.5795454382896423
3,train,204,ksas_m5_p11_d,23,0.5892857142857143,3,25,True,0.20253242552280426,0.5636646151542664
3,train,205,ksas_m5_p11_i,24,0.5714285714285714,3,25,True,0.18795271217823029,0.523809552192688
3,train,206,ksas_m5_p12_d,24,0.5714285714285714,3,25,True,0.18666541576385498,0.523809552192688
3,train,207,ksas_m5_p12_i,27,0.5178571428571428,3,25,False,0.1599908024072647,0.4411375820636749
3,train,208,ksas_m5_p13_d,36,0.3571428571428571,3,25,False,0.09220679104328156,0.307539701461792
3,train,209,ksas_m5_p13_i,34,0.3928571428571429,3,25,False,0.10614107549190521,0.30042019486427307
3,train,210,ksas_m5_p14_d,42,0.25,3,25,False,0.06487386673688889,0.1904761791229248
3,train,211,ksas_m5_p14_i,28,0.5,3,25,False,0.15351001918315887,0.4285714328289032
3,train,214,ksas_m5_p16_d,41,0.2678571428571429,3,25,False,0.0742662101984024,0.24172472953796387
3,train,215,ksas_m5_p16_i,38,0.3214285714285714,3,25,False,0.082167848944664,0.2875939607620239
3,train,216,ksas_m5_p17_d,38,0.3214285714285714,3,25,False,0.07980144023895264,0.2706766724586487
3,train,217,ksas_m5_p17_i,46,0.1785714285714286,3,25,False,0.052597854286432266,0.1374223232269287
3,train,222,ksas_m5_p02_d,41,0.2678571428571429,3,25,False,0.06390369683504105,0.21559232473373413
3,train,223,ksas_m5_p02_i,36,0.3571428571428571,3,25,False,0.0879327803850174,0.2876984477043152
3,train,224,ksas_m5_p20_d,27,0.5178571428571428,3,25,False,0.16016839444637299,0.5178571343421936
3,train,225,ksas_m5_p20_i,25,0.5535714285714286,3,25,False,0.18067367374897003,0.5535714626312256
3,train,226,ksas_m5_p03_d,50,0.1071428571428571,3,25,False,0.036352042108774185,0.09428571909666061
3,train,227,ksas_m5_p03_i,40,0.2857142857142857,3,25,False,0.06660288572311401,0.25
3,train,228,ksas_m5_p04_d,28,0.5,3,25,False,0.15003779530525208,0.4642857015132904
3,train,229,ksas_m5_p04_i,33,0.4107142857142857,3,25,False,0.11484424769878387,0.37337666749954224
3,train,232,ksas_m5_p06_d,45,0.1964285714285714,3,25,False,0.06449593603610992,0.15714286267757416
3,train,233,ksas_m5_p06_i,36,0.3571428571428571,3,25,False,0.09757652133703232,0.2678571343421936
3,train,234,ksas_m5_p07_d,27,0.5178571428571428,3,25,False,0.16309033334255219,0.5
3,train,235,ksas_m5_p07_i,27,0.5178571428571428,3,25,False,0.16037265956401825,0.5
3,train,236,ksas_m5_p08_d,33,0.4107142857142857,3,25,False,0.11446023732423782,0.3360389471054077
3,train,237,ksas_m5_p08_i,32,0.4285714285714286,3,25,False,0.12066266685724258,0.3348214328289032
3,train,238,ksas_m5_p09_d,35,0.375,3,25,False,0.1023455336689949,0.2785714566707611
3,train,239,ksas_m5_p09_i,29,0.4821428571428571,3,25,False,0.1451699137687683,0.44889163970947266
3,test,12,ksas_m0_p15_d,41,0.2678571428571429,3,25,False,0.0764087587594986,0.20775261521339417
3,test,13,ksas_m0_p15_i,40,0.2857142857142857,3,25,False,0.08042091876268387,0.2785714268684387
3,test,18,ksas_m0_p18_d,23,0.5892857142857143,3,25,True,0.19288136065006256,0.5892857313156128
3,test,19,ksas_m0_p18_i,38,0.3214285714285714,3,25,False,0.09183673560619354,0.29605263471603394
3,test,20,ksas_m0_p19_d,35,0.375,3,25,False,0.09168083965778351,0.34285712242126465
3,test,21,ksas_m0_p19_i,39,0.3035714285714286,3,25,False,0.08034048974514008,0.28021979331970215
3,test,30,ksas_m0_p05_d,25,0.5535714285714286,3,25,False,0.1756717562675476,0.5535714626312256
3,test,31,ksas_m0_p05_i,34,0.3928571428571429,3,25,False,0.1065836101770401,0.3235294222831726
3,test,52,ksas_m1_p15_d,44,0.2142857142857143,3,25,False,0.06781355291604996,0.20454545319080353
3,test,53,ksas_m1_p15_i,47,0.1607142857142857,3,25,False,0.04822564125061035,0.13677813112735748
3,test,58,ksas_m1_p18_d,51,0.0892857142857143,3,25,False,0.030869297683238983,0.07352942228317261
3,test,59,ksas_m1_p18_i,42,0.25,3,25,False,0.06430697441101074,0.1845238208770752
3,test,60,ksas_m1_p19_d,44,0.2142857142857143,3,25,False,0.0698760598897934,0.18019479513168335
3,test,61,ksas_m1_p19_i,39,0.3035714285714286,3,25,False,0.07421248406171799,0.22573262453079224
3,test,70,ksas_m1_p05_d,30,0.4642857142857143,3,25,False,0.1337120532989502,0.35595235228538513
3,test,71,ksas_m1_p05_i,30,0.4642857142857143,3,25,False,0.13999749720096588,0.4178571105003357
3,test,92,ksas_m2_p15_d,40,0.2857142857142857,3,25,False,0.08166808634996414,0.25
3,test,93,ksas_m2_p15_i,29,0.4821428571428571,3,25,False,0.14940614998340607,0.44889163970947266
3,test,98,ksas_m2_p18_d,30,0.4642857142857143,3,25,False,0.15190617740154266,0.4642857313156128
3,test,99,ksas_m2_p18_i,26,0.5357142857142857,3,25,False,0.17726412415504456,0.49450549483299255
3,test,100,ksas_m2_p19_d,51,0.0892857142857143,3,25,False,0.03414120525121689,0.07878154516220093
3,test,101,ksas_m2_p19_i,30,0.4642857142857143,3,25,False,0.14159895479679108,0.4333333373069763
3,test,110,ksas_m2_p05_d,42,0.25,3,25,False,0.07237733155488968,0.2142857313156128
3,test,111,ksas_m2_p05_i,35,0.375,3,25,False,0.10346042364835739,0.3321428894996643
3,test,132,ksas_m3_p15_d,36,0.3571428571428571,3,25,False,0.10428345203399658,0.3472222089767456
3,test,133,ksas_m3_p15_i,30,0.4642857142857143,3,25,False,0.14712537825107574,0.4642857313156128
3,test,138,ksas_m3_p18_d,33,0.4107142857142857,3,25,False,0.11171522736549377,0.37337666749954224
3,test,139,ksas_m3_p18_i,37,0.3392857142857143,3,25,False,0.08204218000173569,0.24758684635162354
3,test,140,ksas_m3_p19_d,48,0.1428571428571429,3,25,False,0.048526469618082047,0.1339285969734192
3,test,141,ksas_m3_p19_i,38,0.3214285714285714,3,25,False,0.08691432327032089,0.29605263471603394
3,test,150,ksas_m3_p05_d,28,0.5,3,25,False,0.15898998081684113,0.4821428656578064
3,test,151,ksas_m3_p05_i,26,0.5357142857142857,3,25,False,0.17461499571800232,0.5357142686843872
3,test,172,ksas_m4_p15_d,36,0.3571428571428571,3,25,False,0.09811980277299881,0.2976190447807312
3,test,173,ksas_m4_p15_i,37,0.3392857142857143,3,25,False,0.08243192732334137,0.29343628883361816
3,test,178,ksas_m4_p18_d,36,0.3571428571428571,3,25,False,0.09716973453760147,0.2976190447807312
3,test,179,ksas_m4_p18_i,41,0.2678571428571429,3,25,False,0.06319277733564377,0.20905917882919312
3,test,180,ksas_m4_p19_d,51,0.0892857142857143,3,25,False,0.034885019063949585,0.07177869975566864
3,test,181,ksas_m4_p19_i,42,0.25,3,25,False,0.07723529636859894,0.1904761791229248
3,test,190,ksas_m4_p05_d,39,0.3035714285714286,3,25,False,0.08613813668489456,0.2646520137786865
3,test,191,ksas_m4_p05_i,36,0.3571428571428571,3,25,False,0.09641911834478378,0.2876984477043152
3,test,212,ksas_m5_p15_d,30,0.4642857142857143,3,25,False,0.14193594455718994,0.40238097310066223
3,test,213,ksas_m5_p15_i,34,0.3928571428571429,3,25,False,0.11008988320827484,0.34663867950439453
3,test,218,ksas_m5_p18_d,41,0.2678571428571429,3,25,False,0.06799408793449402,0.2286585569381714
3,test,219,ksas_m5_p18_i,34,0.3928571428571429,3,25,False,0.10129260271787643,0.3235294222831726
3,test,220,ksas_m5_p19_d,49,0.125,3,25,False,0.04555731639266014,0.1071428507566452
3,test,221,ksas_m5_p19_i,49,0.125,3,25,False,0.04104240983724594,0.10459183156490326
3,test,230,ksas_m5_p05_d,32,0.4285714285714286,3,25,False,0.12108784914016724,0.4285714030265808
3,test,231,ksas_m5_p05_i,27,0.5178571428571428,3,25,False,0.16401810944080353,0.5178571343421936
3,train,0,ksas_m0_p01_d,27,0.5178571428571428,4,33,True,0.1190069392323494,0.5178571343421936
3,train,1,ksas_m0_p01_i,31,0.4464285714285714,4,33,True,0.10049708932638168,0.4464285969734192
3,train,2,ksas_m0_p10_d,33,0.4107142857142857,4,33,False,0.1072312593460083,0.3982684016227722
3,train,3,ksas_m0_p10_i,43,0.2321428571428571,4,33,False,0.06809999793767929,0.2321428507566452
3,train,4,ksas_m0_p11_d,52,0.0714285714285714,4,33,False,0.033914580941200256,0.0714285746216774
3,train,5,ksas_m0_p11_i,28,0.5,4,33,True,0.14455783367156982,0.5
3,train,6,ksas_m0_p12_d,39,0.3035714285714286,4,33,False,0.07829973101615906,0.2857142984867096
3,train,7,ksas_m0_p12_i,18,0.6785714285714286,4,33,True,0.17480656504631042,0.6785714626312256
3,train,8,ksas_m0_p13_d,38,0.3214285714285714,4,33,False,0.07904558628797531,0.2857142984867096
3,train,9,ksas_m0_p13_i,40,0.2857142857142857,4,33,False,0.07852182537317276,0.2857142984867096
3,train,10,ksas_m0_p14_d,34,0.3928571428571429,4,33,False,0.1042826920747757,0.3697478771209717
3,train,11,ksas_m0_p14_i,31,0.4464285714285714,4,33,True,0.11473876982927322,0.4464285969734192
3,train,14,ksas_m0_p16_d,30,0.4642857142857143,4,33,True,0.14995039999485016,0.4642857313156128
3,train,15,ksas_m0_p16_i,28,0.5,4,33,True,0.13666856288909912,0.5
3,train,16,ksas_m0_p17_d,34,0.3928571428571429,4,33,False,0.0965309739112854,0.3697478771209717
3,train,17,ksas_m0_p17_i,23,0.5892857142857143,4,33,True,0.1596241444349289,0.5892857313156128
3,train,22,ksas_m0_p02_d,32,0.4285714285714286,4,33,True,0.11383338272571564,0.4285714030265808
3,train,23,ksas_m0_p02_i,29,0.4821428571428571,4,33,True,0.08738873898983002,0.4821428656578064
3,train,24,ksas_m0_p20_d,36,0.3571428571428571,4,33,False,0.10782259702682495,0.317460298538208
3,train,25,ksas_m0_p20_i,22,0.6071428571428572,4,33,True,0.17215631902217865,0.6071428656578064
3,train,26,ksas_m0_p03_d,31,0.4464285714285714,4,33,True,0.11827995628118515,0.4464285969734192
3,train,27,ksas_m0_p03_i,19,0.6607142857142857,4,33,True,0.18607032299041748,0.6607142686843872
3,train,28,ksas_m0_p04_d,49,0.125,4,33,False,0.041892748326063156,0.125
3,train,29,ksas_m0_p04_i,44,0.2142857142857143,4,33,False,0.06616977602243423,0.2142857164144516
3,train,32,ksas_m0_p06_d,40,0.2857142857142857,4,33,False,0.0997401773929596,0.2785714268684387
3,train,33,ksas_m0_p06_i,38,0.3214285714285714,4,33,False,0.09918832778930664,0.2857142984867096
3,train,34,ksas_m0_p07_d,38,0.3214285714285714,4,33,False,0.08060640096664429,0.2857142984867096
3,train,35,ksas_m0_p07_i,35,0.375,4,33,False,0.08077995479106903,0.34285712242126465
3,train,36,ksas_m0_p08_d,44,0.2142857142857143,4,33,False,0.06895485520362854,0.2142857164144516
3,train,37,ksas_m0_p08_i,27,0.5178571428571428,4,33,True,0.15257830917835236,0.5178571343421936
3,train,38,ksas_m0_p09_d,23,0.5892857142857143,4,33,True,0.1720798909664154,0.5892857313156128
3,train,39,ksas_m0_p09_i,35,0.375,4,33,False,0.10641534626483917,0.34285712242126465
3,train,40,ksas_m1_p01_d,36,0.3571428571428571,4,33,False,0.10139518976211548,0.317460298538208
3,train,41,ksas_m1_p01_i,41,0.2678571428571429,4,33,False,0.0889662578701973,0.2482578456401825
3,train,42,ksas_m1_p10_d,27,0.5178571428571428,4,33,True,0.13593937456607819,0.4411375820636749
3,train,43,ksas_m1_p10_i,26,0.5357142857142857,4,33,True,0.14028069376945496,0.47390106320381165
3,train,44,ksas_m1_p11_d,39,0.3035714285714286,4,33,False,0.09513816982507706,0.27243590354919434
3,train,45,ksas_m1_p11_i,39,0.3035714285714286,4,33,False,0.08279643207788467,0.25457876920700073
3,train,46,ksas_m1_p12_d,29,0.4821428571428571,4,33,True,0.13283224403858185,0.41564038395881653
3,train,47,ksas_m1_p12_i,33,0.4107142857142857,4,33,False,0.1051354706287384,0.37337666749954224
3,train,48,ksas_m1_p13_d,38,0.3214285714285714,4,33,False,0.08995330333709717,0.2706766724586487
3,train,49,ksas_m1_p13_i,34,0.3928571428571429,4,33,False,0.10349000990390778,0.3350840210914612
3,train,50,ksas_m1_p14_d,36,0.3571428571428571,4,33,False,0.09563176333904266,0.317460298538208
3,train,51,ksas_m1_p14_i,37,0.3392857142857143,4,33,False,0.09127462655305862,0.2567567825317383
3,train,54,ksas_m1_p16_d,31,0.4464285714285714,4,33,True,0.13229112327098846,0.40322577953338623
3,train,55,ksas_m1_p16_i,37,0.3392857142857143,4,33,False,0.0979592427611351,0.3117760419845581
3,train,56,ksas_m1_p17_d,54,0.0357142857142857,4,33,False,0.018042171373963356,0.0337301604449749
3,train,57,ksas_m1_p17_i,52,0.0714285714285714,4,33,False,0.030584990978240967,0.06868131458759308
3,train,62,ksas_m1_p02_d,27,0.5178571428571428,4,33,True,0.16191762685775757,0.5178571343421936
3,train,63,ksas_m1_p02_i,28,0.5,4,33,True,0.1374007910490036,0.4821428656578064
3,train,64,ksas_m1_p20_d,26,0.5357142857142857,4,33,True,0.1491374969482422,0.5151098966598511
3,train,65,ksas_m1_p20_i,29,0.4821428571428571,4,33,True,0.1332305371761322,0.46551722288131714
3,train,66,ksas_m1_p03_d,35,0.375,4,33,False,0.10805698484182358,0.375
3,train,67,ksas_m1_p03_i,28,0.5,4,33,True,0.14227843284606934,0.4285714328289032
3,train,68,ksas_m1_p04_d,29,0.4821428571428571,4,33,True,0.1373714655637741,0.4821428656578064
3,train,69,ksas_m1_p04_i,39,0.3035714285714286,4,33,False,0.09909854829311371,0.27243590354919434
3,train,72,ksas_m1_p06_d,36,0.3571428571428571,4,33,False,0.09291278570890427,0.317460298538208
3,train,73,ksas_m1_p06_i,28,0.5,4,33,True,0.15497447550296783,0.5
3,train,74,ksas_m1_p07_d,24,0.5714285714285714,4,33,True,0.16512344777584076,0.5476189851760864
3,train,75,ksas_m1_p07_i,29,0.4821428571428571,4,33,True,0.14768877625465393,0.4322660267353058
3,train,76,ksas_m1_p08_d,36,0.3571428571428571,4,33,False,0.09156642109155655,0.307539701461792
3,train,77,ksas_m1_p08_i,36,0.3571428571428571,4,33,False,0.09500844776630402,0.317460298538208
3,train,78,ksas_m1_p09_d,52,0.0714285714285714,4,33,False,0.03257275000214577,0.06318676471710205
3,train,79,ksas_m1_p09_i,38,0.3214285714285714,4,33,False,0.09803961962461472,0.26221805810928345
3,train,80,ksas_m2_p01_d,31,0.4464285714285714,4,33,True,0.11994937807321548,0.4320276379585266
3,train,81,ksas_m2_p01_i,30,0.4642857142857143,4,33,True,0.145980566740036,0.4642857313156128
3,train,82,ksas_m2_p10_d,30,0.4642857142857143,4,33,True,0.12690934538841248,0.4333333373069763
3,train,83,ksas_m2_p10_i,20,0.6428571428571428,4,33,True,0.20117631554603577,0.6428571343421936
3,train,84,ksas_m2_p11_d,24,0.5714285714285714,4,33,True,0.17110338807106018,0.5714285373687744
3,train,85,ksas_m2_p11_i,20,0.6428571428571428,4,33,True,0.19962678849697113,0.6428571343421936
3,train,86,ksas_m2_p12_d,30,0.4642857142857143,4,33,True,0.13594184815883636,0.4642857313156128
3,train,87,ksas_m2_p12_i,25,0.5535714285714286,4,33,True,0.169297993183136,0.5357142686843872
3,train,88,ksas_m2_p13_d,23,0.5892857142857143,4,33,True,0.1834886074066162,0.5892857313156128
3,train,89,ksas_m2_p13_i,25,0.5535714285714286,4,33,True,0.16061130166053772,0.5535714626312256
3,train,90,ksas_m2_p14_d,33,0.4107142857142857,4,33,False,0.11311707645654678,0.3982684016227722
3,train,91,ksas_m2_p14_i,33,0.4107142857142857,4,33,False,0.12035104632377625,0.37337666749954224
3,train,94,ksas_m2_p16_d,26,0.5357142857142857,4,33,True,0.15690502524375916,0.5357142686843872
3,train,95,ksas_m2_p16_i,32,0.4285714285714286,4,33,True,0.1277134120464325,0.4285714030265808
3,train,96,ksas_m2_p17_d,51,0.0892857142857143,4,33,False,0.03896234557032585,0.07878150790929794
3,train,97,ksas_m2_p17_i,41,0.2678571428571429,4,33,False,0.08986758440732956,0.2678571343421936
3,train,102,ksas_m2_p02_d,27,0.5178571428571428,4,33,True,0.15068167448043823,0.4629629850387573
3,train,103,ksas_m2_p02_i,28,0.5,4,33,True,0.13842828571796417,0.4642857015132904
3,train,104,ksas_m2_p20_d,29,0.4821428571428571,4,33,True,0.13596156239509583,0.46551722288131714
3,train,105,ksas_m2_p20_i,26,0.5357142857142857,4,33,True,0.15685142576694489,0.5
3,train,106,ksas_m2_p03_d,28,0.5,4,33,True,0.14883314073085785,0.5
3,train,107,ksas_m2_p03_i,32,0.4285714285714286,4,33,True,0.12343218177556992,0.4285714030265808
3,train,108,ksas_m2_p04_d,26,0.5357142857142857,4,33,True,0.16547110676765442,0.5357142686843872
3,train,109,ksas_m2_p04_i,28,0.5,4,33,True,0.14545540511608124,0.5
3,train,112,ksas_m2_p06_d,27,0.5178571428571428,4,33,True,0.1521395891904831,0.4986772835254669
3,train,113,ksas_m2_p06_i,25,0.5535714285714286,4,33,True,0.16707907617092133,0.5535714626312256
3,train,114,ksas_m2_p07_d,25,0.5535714285714286,4,33,True,0.1713690608739853,0.5535714626312256
3,train,115,ksas_m2_p07_i,25,0.5535714285714286,4,33,True,0.16369804739952087,0.5535714626312256
3,train,116,ksas_m2_p08_d,33,0.4107142857142857,4,33,False,0.10963588953018188,0.3858225345611572
3,train,117,ksas_m2_p08_i,35,0.375,4,33,False,0.10609647631645203,0.3321428894996643
3,train,118,ksas_m2_p09_d,30,0.4642857142857143,4,33,True,0.1403486430644989,0.4642857313156128
3,train,119,ksas_m2_p09_i,25,0.5535714285714286,4,33,True,0.15612007677555084,0.5092856884002686
3,train,120,ksas_m3_p01_d,36,0.3571428571428571,4,33,False,0.10696832835674286,0.3273809552192688
3,train,121,ksas_m3_p01_i,32,0.4285714285714286,4,33,True,0.12188208103179932,0.3883928656578064
3,train,122,ksas_m3_p10_d,19,0.6607142857142857,4,33,True,0.22493425011634827,0.6607142686843872
3,train,123,ksas_m3_p10_i,20,0.6428571428571428,4,33,True,0.20528391003608704,0.6428571343421936
3,train,124,ksas_m3_p11_d,23,0.5892857142857143,4,33,True,0.1812744289636612,0.5892857313156128
3,train,125,ksas_m3_p11_i,24,0.5714285714285714,4,33,True,0.16615095734596252,0.5714285373687744
3,train,126,ksas_m3_p12_d,18,0.6785714285714286,4,33,True,0.22858929634094238,0.6785714626312256
3,train,127,ksas_m3_p12_i,20,0.6428571428571428,4,33,True,0.19869142770767212,0.6428571343421936
3,train,128,ksas_m3_p13_d,27,0.5178571428571428,4,33,True,0.15695248544216156,0.5178571343421936
3,train,129,ksas_m3_p13_i,24,0.5714285714285714,4,33,True,0.1733630895614624,0.5714285373687744
3,train,130,ksas_m3_p14_d,35,0.375,4,33,False,0.11910431832075119,0.375
3,train,131,ksas_m3_p14_i,27,0.5178571428571428,4,33,True,0.15020707249641418,0.5178571343421936
3,train,134,ksas_m3_p16_d,36,0.3571428571428571,4,33,False,0.11494289338588715,0.3571428656578064
