fold,dilation,threshold_count,zero_threshold_fraction,near_zero_threshold_fraction,threshold_min,threshold_median,threshold_max
3,1,1512,1.0,1.0,0.0,0.0,0.0
3,2,1512,0.9695767195767195,0.9695767195767195,0.0,0.0,0.2834482789039612
3,3,1512,0.04828042328042328,0.04894179894179894,0.0,0.07999997213482857,7.936568260192871
3,4,1512,0.0,0.0,0.006000041961669922,0.48972511291503906,21.94244956970215
3,5,1512,0.0,0.0,0.015999965369701385,1.1014835238456726,30.602479934692383
3,6,1512,0.0,0.0,0.020999997854232788,1.6948341131210327,35.13840866088867
