fold,dilation,threshold_count,zero_threshold_fraction,near_zero_threshold_fraction,threshold_min,threshold_median,threshold_max
0,1,1512,1.0,1.0,0.0,0.0,0.0
0,2,1512,0.9259259259259259,0.9272486772486772,0.0,0.0,0.6583853960037231
0,3,1512,0.016534391534391533,0.017195767195767195,0.0,0.1397416964173317,8.57075309753418
0,4,1512,0.0,0.0,0.005999989341944456,0.556208610534668,19.650501251220703
0,5,1512,0.0,0.0,0.011000021360814571,1.1597250699996948,28.09038543701172
0,6,1512,0.0,0.0,0.016999976709485054,1.6917418241500854,33.30825424194336
